,tweet_id,timestamp,text,rating_denominator,name,rating,rating_numerator_new,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
106,866686824827068416,2017-05-22 16:06:55,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,10,Lili,12/10,12,puppo,3167,17991,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,51.47,groenendael,30.64,curly-coated_retriever,6.13
107,866450705531457537,2017-05-22 00:28:40,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",10,Jamesy,13/10,13,pupper,32185,114307,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,90.53,Boston_bull,7.81,pug,0.18
108,866334964761202691,2017-05-21 16:48:45,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,10,Coco,12/10,12,,13003,48925,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,98.41,Pomeranian,0.79,keeshond,0.33
109,865718153858494464,2017-05-19 23:57:46,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",10,Boomer,13/10,13,puppo,5145,24043,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,67.37,kuvasz,15.75,Labrador_retriever,12.61
110,865359393868664832,2017-05-19 00:12:11,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,10,Sammy,13/10,13,,4571,24771,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,83.24,Labrador_retriever,16.36,Weimaraner,0.28
111,865006731092295680,2017-05-18 00:50:50,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,10,Nelly,13/10,13,puppo,7061,26253,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,98.99,Cardigan,0.99,basenji,0.01
113,864279568663928832,2017-05-16 00:41:21,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,10,Meatball,12/10,12,,2759,13678,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,66.86,French_bulldog,18.06,Staffordshire_bullterrier,5.22
114,864197398364647424,2017-05-15 19:14:50,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,10,Paisley,13/10,13,,8084,28088,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,94.59,Labrador_retriever,2.13,Tibetan_mastiff,2.05
116,863553081350529029,2017-05-14 00:34:33,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,10,Neptune,13/10,13,puppo,3848,14322,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,41.33,malamute,34.76,Siberian_husky,14.95
117,863432100342583297,2017-05-13 16:33:49,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,10,Belle,12/10,12,puppo,4809,22315,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,69.05,French_bulldog,10.34,beagle,7.95
119,863062471531167744,2017-05-12 16:05:02,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",10,Quinn,13/10,13,,2220,7921,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,93.58,pug,5.96,boxer,0.14
120,862831371563274240,2017-05-12 00:46:44,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",10,Zooey,13/10,13,doggo,4730,18007,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,20.73,Irish_terrier,15.63,German_shepherd,12.35
121,862722525377298433,2017-05-11 17:34:13,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",10,Dave,11/10,11,,3261,16075,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,39.33,beagle,24.2,boxer,7.77
123,862096992088072192,2017-05-10 00:08:34,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,10,None,13/10,13,,21332,69698,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,67.76,Pomeranian,27.06,Pekinese,3.81
124,861383897657036800,2017-05-08 00:54:59,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,10,Hobbes,13/10,13,,9861,33945,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,77.1,Pembroke,13.72,French_bulldog,6.33
127,860563773140209665,2017-05-05 18:36:06,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",10,Lorenzo,13/10,13,,1981,7060,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,58.39,Pembroke,5.6,beagle,4.59
128,860524505164394496,2017-05-05 16:00:04,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,10,Carl,13/10,13,puppo,4905,22278,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,28.66,toy_poodle,23.52,Lakeland_terrier,8.8
132,859851578198683649,2017-05-03 19:26:06,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,10,Trooper,13/10,13,puppo,3273,14579,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,89.91,golden_retriever,4.71,kuvasz,2.32
133,859607811541651456,2017-05-03 03:17:27,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,10,None,13/10,13,puppo,1442,17603,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,89.55,Irish_setter,2.41,Labrador_retriever,1.93
136,858843525470990336,2017-05-01 00:40:27,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,10,None,13/10,13,,3233,14776,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,57.81,Labrador_retriever,28.61,bloodhound,2.69
137,858471635011153920,2017-04-30 00:02:42,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,10,Sophie,13/10,13,,4524,20385,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,98.74,Cardigan,0.87,basenji,0.34
139,857989990357356544,2017-04-28 16:08:49,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,10,Rosie,12/10,12,,2415,15227,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,43.26,English_springer,32.59,Lakeland_terrier,4.26
140,857746408056729600,2017-04-28 00:00:54,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,10,Thor,13/10,13,puppo,9924,32467,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,91.98,beagle,4.35,golden_retriever,2.34
141,857393404942143489,2017-04-27 00:38:11,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",10,None,13/10,13,,1532,5587,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,84.16,Siberian_husky,7.36,Eskimo_dog,7.21
142,857263160327368704,2017-04-26 16:00:39,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,10,Oscar,13/10,13,puppo,4229,19064,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,99.8,Pomeranian,0.09,keeshond,0.03
143,857029823797047296,2017-04-26 00:33:27,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,10,Zeke,12/10,12,,3721,17919,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,96.86,Labrador_retriever,1.03,Saluki,0.41
145,856526610513747968,2017-04-24 15:13:52,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",10,None,14/10,14,,1765,11303,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_sheepdog,79.85,Tibetan_terrier,6.06,standard_poodle,4.07
146,856282028240666624,2017-04-23 23:01:59,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",10,Cermet,14/10,14,,5889,26405,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,87.65,Italian_greyhound,3.3,Cardigan,2.08
147,855851453814013952,2017-04-22 18:31:02,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,10,None,13/10,13,puppo,17005,43713,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,32.17,Labrador_retriever,11.51,groenendael,9.61
148,855459453768019968,2017-04-21 16:33:22,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",10,quite,12/10,12,,7745,28429,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,38.95,Pekinese,18.82,Japanese_spaniel,8.26
149,854732716440526848,2017-04-19 16:25:34,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,10,Marlee,12/10,12,,5723,21736,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,69.55,Cardigan,5.89,chow,2.84
150,854482394044301312,2017-04-18 23:50:52,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,10,Arya,13/10,13,,6454,27967,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,26.02,toy_poodle,18.92,Labrador_retriever,14.42
151,854365224396361728,2017-04-18 16:05:17,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,10,Einstein,13/10,13,,4437,18082,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,90.71,Cardigan,8.63,Chihuahua,0.14
152,854120357044912130,2017-04-17 23:52:16,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,10,None,14/10,14,pupper,7048,30640,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,85.49,Doberman,5.08,bluetick,2.18
153,854010172552949760,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",10,None,11/10,11,doggo,2986,15564,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,35.47,collie,17.75,Border_collie,13.17
154,853760880890318849,2017-04-17 00:03:50,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,10,Alice,12/10,12,,5452,27395,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,29.25,Chihuahua,12.09,Rottweiler,11.95
155,853639147608842240,2017-04-16 16:00:07,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,10,None,13/10,13,,9476,33236,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,50.99,malinois,23.73,kelpie,4.69
157,852912242202992640,2017-04-14 15:51:39,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",10,Benny,12/10,12,,1711,8650,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,78.38,Rhodesian_ridgeback,11.41,English_foxhound,4.64
158,852672615818899456,2017-04-13 23:59:28,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,10,Aspen,12/10,12,,2054,14347,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,71.12,otterhound,6.82,Sussex_spaniel,4.66
159,852553447878664193,2017-04-13 16:05:56,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,10,Jarod,13/10,13,,3297,15650,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,18.65,Brabancon_griffon,13.9,Rottweiler,12.59
163,851591660324737024,2017-04-11 00:24:08,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,10,None,11/10,11,,3306,15695,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,39.45,Chihuahua,7.73,French_bulldog,7.66
166,850753642995093505,2017-04-08 16:54:09,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",10,Kyle,11/10,11,,8678,29692,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,pug,99.7,bull_mastiff,0.1,French_bulldog,0.09
167,850380195714523136,2017-04-07 16:10:12,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,10,Leo,13/10,13,puppo,2488,12662,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,24.9,Maltese_dog,16.64,Shih-Tzu,14.23
169,850019790995546112,2017-04-06 16:18:05,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,10,Boomer,12/10,12,pupper,4659,19740,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,75.99,collie,10.74,Pembroke,5.23
174,848690551926992896,2017-04-03 00:16:10,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,10,None,12/10,12,,4158,24414,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,82.36,Newfoundland,10.06,groenendael,3.83
175,848324959059550208,2017-04-02 00:03:26,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,10,Odin,12/10,12,puppo,4449,23963,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,54.46,Siberian_husky,29.03,Eskimo_dog,15.44
178,847842811428974592,2017-03-31 16:07:33,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",10,Rontu,12/10,12,,1270,5259,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,95.13,Greater_Swiss_Mountain_dog,1.68,Appenzeller,1.08
180,847251039262605312,2017-03-30 00:56:03,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,10,Furzey,12/10,12,,4165,19931,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,49.54,Irish_terrier,31.65,Lakeland_terrier,15.85
181,847157206088847362,2017-03-29 18:43:12,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",10,Daisy,11/10,11,puppo,5641,19309,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_bullterrier,21.96,American_Staffordshire_terrier,17.87,pug,12.33
183,846874817362120707,2017-03-29 00:01:05,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",10,Tuck,13/10,13,,3776,19506,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_sheepdog,45.05,papillon,18.79,collie,14.01
184,846514051647705089,2017-03-28 00:07:32,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,10,Barney,13/10,13,doggo,11103,43331,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,65.0,Leonberg,6.52,Norfolk_terrier,5.3
185,846153765933735936,2017-03-27 00:15:53,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,10,Vixen,13/10,13,,8694,30687,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,34.65,flat-coated_retriever,21.85,Labrador_retriever,10.8
186,846042936437604353,2017-03-26 16:55:29,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,10,Jarvis,12/10,12,puppo,2760,15546,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,96.11,Labrador_retriever,1.67,Tibetan_mastiff,0.91
188,845677943972139009,2017-03-25 16:45:08,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",10,None,12/10,12,,4637,24548,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,80.87,groenendael,12.31,Newfoundland,2.21
189,845397057150107648,2017-03-24 22:08:59,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",10,Mimosa,13/10,13,doggo,1725,7423,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,39.44,Maltese_dog,18.65,West_Highland_white_terrier,18.2
190,845306882940190720,2017-03-24 16:10:40,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,10,Pickles,12/10,12,pupper,5191,22730,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,56.75,Labrador_retriever,16.95,curly-coated_retriever,10.15
192,844973813909606400,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",10,Brady,12/10,12,puppo,3064,14663,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,74.24,golden_retriever,19.52,Chihuahua,1.73
194,844223788422217728,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,10,Margo,12/10,12,doggo,2113,13336,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,71.95,Chesapeake_Bay_retriever,12.2,Newfoundland,3.88
195,843856843873095681,2017-03-20 16:08:44,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,10,Sadie,12/10,12,puppo,4469,20937,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,Labrador_retriever,92.25,golden_retriever,7.44,Great_Pyrenees,0.23
